Exp,run,densitytype,Bed_height,Particle_type,Init_Conc,Conservative,slope(tan),Temp,d50 (micron),Rhos(kgm),Rhoa(kgm),mu,Injection,Cprofile_available,submarine,flume_wide,n,Depositional,DepoThick(dm3),Bed Condition,Confined,IsNumerical
Simmons2020,event05-614,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-615,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-616,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-617,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-618,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-619,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-620,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-621,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-622,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-623,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-624,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-625,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-626,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-627,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-628,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-629,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-630,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-631,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-632,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-633,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-634,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-635,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-636,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-637,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-638,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-639,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-640,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-641,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-642,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-643,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-644,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-645,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-646,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-647,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-648,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-649,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-650,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-651,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-652,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-653,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-654,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-655,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-656,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-657,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-658,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-659,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-660,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-661,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-662,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-663,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-664,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-665,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-666,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-667,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-668,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-669,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-670,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-671,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-672,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-673,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-674,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-675,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-676,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-677,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-678,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-679,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-680,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-681,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-682,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-683,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-684,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-685,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-686,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-687,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-688,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-689,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-690,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-691,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-692,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-693,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-694,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-695,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-696,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-697,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-698,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-699,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-700,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-701,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-702,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-703,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-704,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-705,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-706,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-707,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-708,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-709,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-710,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-711,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-712,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-713,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-714,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-715,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-716,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-717,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-718,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-719,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-720,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-721,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-722,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-723,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-724,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-725,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-726,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-727,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-728,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-729,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-730,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-731,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-732,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-733,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-734,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-735,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-736,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-737,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-738,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-739,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-740,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-741,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-742,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-743,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-744,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-745,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-746,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-747,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-748,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-749,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-750,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-751,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-752,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-753,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-754,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-755,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-756,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-757,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-758,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-759,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-760,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-761,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-762,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-763,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-764,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-765,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-766,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-767,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-768,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-769,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-770,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-771,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-772,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-773,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-774,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-775,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-776,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-777,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-778,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-779,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-780,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-781,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-782,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-783,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-784,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-785,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-786,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-787,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-788,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-789,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event05-790,VC,0,Quartz sand,0,Non-Conservative,0.007,,10.6,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
